amoblado,bathroom,baulera,bedroom,dimension_built,dimension_ground,elevator,garage,id_neighborhood,latitud,longitud,neighborhood,price,status,type_offer,year_built,riesgo
0,1.0,0,3.0,85,0,0,1,29,-16.527618,-68.053825,Achumani,89000.0,1,Venta,2017.0,alto
0,2.0,0,2.0,83,0,0,1,180,-16.514166,-68.08420600000001,Alto Irpavi,83000.0,2,Venta,2002.0,bajo
0,3.0,0,4.0,128,0,1,1,33,-16.539625,-68.047394,Chasquipampa,105000.0,1,Venta,2016.0,bajo
0,3.0,0,2.0,149,0,0,2,32,-16.541565,-68.08426700000001,Calacoto,228000.0,2,Venta,,bajo
0,2.0,0,1.0,60,0,0,1,29,-16.514936,-68.061073,Achumani,94500.0,1,Venta,2019.0,alto
0,4.0,0,4.0,154,0,0,0,178,-16.512133,-68.121941,San Jorge,167000.0,2,Venta,,muy bajo
0,2.0,0,1.0,97,0,0,1,29,-16.529336999999998,-68.06952700000001,Achumani,155800.0,1,Venta,,alto
0,4.0,0,3.0,110,0,0,1,55,-16.546141,-68.081688,Auquisamaña,130000.0,2,Venta,2013.0,bajo
0,2.0,0,3.0,146,0,0,1,180,-16.51602,-68.077332,Alto Irpavi,118000.0,1,Venta,2018.0,bajo
0,4.0,0,3.0,176,0,0,1,42,-16.524342,-68.110672,Obrajes,207000.0,2,Venta,,bajo
0,5.0,0,5.0,250,0,0,1,37,-16.525714999999998,-68.08401500000001,Irpavi,250000.0,2,Venta,,moderado
0,5.0,0,3.0,351,0,0,2,55,-16.547129,-68.07684300000001,Auquisamaña,460000.0,2,Venta,2004.0,bajo
0,2.0,0,2.0,70,0,0,1,52,-16.545101000000003,-68.067619,Los Pinos,76000.0,1,Venta,2019.0,moderado
0,3.0,0,2.0,87,0,0,1,37,-16.525755,-68.08635699999999,Irpavi,105000.0,1,Venta,2019.0,moderado
0,2.0,0,2.0,73,0,0,1,32,-16.540903,-68.08577700000001,Calacoto,125000.0,1,Venta,2018.0,bajo
0,3.0,0,3.0,101,0,0,1,180,-16.529844,-68.081001,Alto Irpavi,100000.0,2,Venta,,bajo
0,3.0,0,2.0,103,0,0,1,29,-16.522382999999998,-68.062721,Achumani,103000.0,1,Venta,,alto
0,2.0,0,2.0,105,0,0,1,55,-16.548502,-68.07315799999999,Auquisamaña,145000.0,2,Venta,,bajo
0,2.0,0,2.0,101,0,0,1,29,-16.519070000000003,-68.064743,Achumani,101000.0,1,Venta,2018.0,alto
0,6.0,0,4.0,222,0,0,2,32,-16.540627999999998,-68.08356500000001,Calacoto,330000.0,2,Venta,,bajo
0,3.0,0,3.0,184,0,0,2,35,-16.540689,-68.06658900000001,Cota Cota,159000.0,2,Venta,,moderado
0,3.0,0,2.0,229,0,0,1,242,-16.547577,-68.052811,El Pedregal,152000.0,1,Venta,,alto
0,3.0,1,3.0,132,0,1,1,29,-16.521866,-68.057709,Achumani,142000.0,2,Venta,,alto
0,3.0,0,2.0,120,0,0,1,29,-16.516527,-68.061691,Achumani,117500.0,2,Venta,,alto
0,3.0,0,4.0,255,0,0,1,35,-16.540277,-68.069763,Cota Cota,230000.0,2,Venta,,moderado
0,2.0,0,2.0,75,0,0,0,32,-16.538757,-68.087273,Calacoto,91000.0,1,Venta,2018.0,bajo
0,3.0,1,3.0,183,183,0,2,35,-16.538742000000003,-68.063843,Cota Cota,165000.0,2,Venta,,moderado
0,2.0,0,2.0,69,0,0,1,37,-16.502031,-68.082245,Irpavi,78000.0,2,Venta,,moderado
0,4.0,0,3.0,168,0,0,1,29,-16.518007,-68.062508,Achumani,178000.0,2,Venta,,alto
0,4.0,0,3.0,124,0,0,1,29,-16.529419,-68.057816,Achumani,100000.0,1,Venta,2018.0,alto
0,1.0,1,3.0,85,0,0,1,29,-16.527704,-68.053444,Achumani,90000.0,2,Venta,,alto
0,1.0,0,1.0,61,0,0,1,52,-16.545579999999998,-68.069664,Los Pinos,81010.0,1,Venta,2019.0,moderado
0,1.0,0,1.0,62,0,0,1,32,-16.544626,-68.08142099999999,Calacoto,62800.0,1,Venta,2017.0,bajo
0,3.0,0,2.0,106,0,0,1,29,-16.524088,-68.06734499999999,Achumani,114000.0,1,Venta,,alto
0,3.0,0,3.0,124,0,0,1,32,-16.539265,-68.074486,Calacoto,131200.0,1,Venta,2017.0,bajo
0,3.0,0,3.0,200,0,0,1,241,-16.531761,-68.096008,Bella Vista,200000.0,2,Venta,,moderado
0,1.0,0,1.0,50,0,0,1,32,-16.539351999999997,-68.084259,Calacoto,95000.0,1,Venta,,bajo
0,4.0,0,3.0,144,0,0,1,47,-16.51086,-68.12451899999999,Sopocachi,165000.0,2,Venta,1979.0,moderado
0,3.0,0,2.0,145,0,0,1,55,-16.548433,-68.06064599999999,Auquisamaña,143000.0,1,Venta,,bajo
0,4.0,0,3.0,176,0,0,1,42,-16.524995999999998,-68.11032900000001,Obrajes,180000.0,2,Venta,,bajo
0,4.0,0,3.0,139,0,0,1,42,-16.528801,-68.103081,Obrajes,160000.0,2,Venta,2014.0,bajo
0,3.0,0,2.0,97,0,0,1,29,-16.517364999999998,-68.060516,Achumani,114500.0,1,Venta,2014.0,alto
0,4.0,0,3.0,310,0,0,2,55,-16.548054,-68.06081400000001,Auquisamaña,310000.0,1,Venta,,bajo
0,2.0,0,2.0,89,0,0,1,42,-16.525345,-68.109543,Obrajes,105000.0,1,Venta,2015.0,bajo
0,5.0,0,3.0,165,0,0,1,32,-16.539244,-68.083237,Calacoto,169000.0,2,Venta,,bajo
0,4.0,0,3.0,132,0,0,1,29,-16.521437,-68.06373599999999,Achumani,110000.0,1,Venta,,alto
0,3.0,0,3.0,112,0,0,1,29,-16.520739000000003,-68.064339,Achumani,95000.0,2,Venta,2015.0,alto
0,6.0,0,3.0,265,0,0,2,178,-16.512096,-68.12133,San Jorge,260000.0,1,Venta,2003.0,muy bajo
0,5.0,0,3.0,220,0,0,2,39,-16.55151,-68.089577,La Florida,519980.0,2,Venta,2016.0,moderado
0,4.0,0,3.0,120,0,0,1,52,-16.544624,-68.070885,Los Pinos,135000.0,1,Venta,2019.0,moderado
0,1.0,0,1.0,62,0,0,1,32,-16.541307,-68.073952,Calacoto,74000.0,1,Venta,2018.0,bajo
0,3.0,0,2.0,86,0,0,1,47,-16.509114999999998,-68.13018000000001,Sopocachi,111000.0,1,Venta,,moderado
0,4.0,0,3.0,174,0,0,1,35,-16.540649,-68.06749,Cota Cota,135000.0,2,Venta,,moderado
0,2.0,0,2.0,100,0,0,1,29,-16.521749,-68.062454,Achumani,135000.0,2,Venta,,alto
0,4.0,0,3.0,151,0,0,1,32,-16.539017,-68.084183,Calacoto,180000.0,2,Venta,,bajo
0,2.0,0,2.0,83,0,0,1,37,-16.51734,-68.086365,Irpavi,82000.0,2,Venta,,moderado
0,5.0,0,4.0,310,0,0,1,32,-16.543035999999997,-68.089508,Calacoto,398000.0,1,Venta,,bajo
0,5.0,0,4.0,324,0,0,2,42,-16.525759,-68.106155,Obrajes,320000.0,2,Venta,2018.0,bajo
0,2.0,0,2.0,130,0,0,1,37,-16.518698,-68.086014,Irpavi,106000.0,1,Venta,,moderado
0,4.0,0,3.0,178,0,0,1,29,-16.525017000000002,-68.062065,Achumani,192000.0,1,Venta,,alto
0,4.0,0,3.0,120,0,0,1,52,-16.542938,-68.07294499999999,Los Pinos,135000.0,1,Venta,,moderado
0,4.0,0,3.0,165,0,0,1,32,-16.539270000000002,-68.082062,Calacoto,169000.0,2,Venta,2009.0,bajo
0,3.0,0,3.0,169,0,0,1,39,-16.547623,-68.090111,La Florida,240000.0,2,Venta,2014.0,moderado
0,3.0,0,3.0,134,0,0,2,35,-16.545471,-68.063713,Cota Cota,145000.0,2,Venta,2016.0,moderado
0,3.0,0,2.0,99,0,0,1,29,-16.517104999999997,-68.061432,Achumani,119000.0,2,Venta,2015.0,alto
0,2.0,0,3.0,115,0,0,0,178,-16.509584,-68.124123,San Jorge,125000.0,2,Venta,,muy bajo
0,4.0,0,3.0,165,0,0,1,32,-16.539661,-68.081436,Calacoto,175000.0,2,Venta,,bajo
0,4.0,0,3.0,200,0,0,0,47,-16.510332000000002,-68.127289,Sopocachi,180000.0,1,Venta,1970.0,moderado
0,3.0,0,3.0,110,0,0,1,47,-16.508557999999997,-68.128922,Sopocachi,160000.0,2,Venta,1993.0,moderado
0,4.0,0,3.0,208,0,0,2,242,-16.547512,-68.052734,El Pedregal,195000.0,2,Venta,,alto
0,2.0,1,4.0,163,0,0,1,37,-16.529066,-68.085014,Irpavi,159000.0,2,Venta,,moderado
0,4.0,0,3.0,132,0,0,1,37,-16.51255,-68.086685,Irpavi,129000.0,2,Venta,,moderado
0,3.0,0,3.0,132,132,0,1,35,-16.542698,-68.065483,Cota Cota,115000.0,1,Venta,,moderado
0,5.0,0,4.0,240,0,0,2,29,-16.528597,-68.07171600000001,Achumani,265000.0,2,Venta,,alto
0,2.0,0,3.0,120,0,0,0,40,-16.526285,-68.123772,Llojeta,104000.0,1,Venta,2018.0,alto
0,4.0,0,3.0,288,0,0,3,29,-16.532970000000002,-68.076225,Achumani,295000.0,2,Venta,,alto
0,3.0,0,3.0,288,0,0,3,29,-16.519842,-68.050789,Achumani,300000.0,2,Venta,,alto
0,4.0,0,3.0,128,0,0,1,33,-16.539165,-68.047249,Chasquipampa,105000.0,1,Venta,,bajo
0,2.0,0,3.0,114,0,0,1,37,-16.528446,-68.08622,Irpavi,97000.0,2,Venta,2015.0,moderado
0,4.0,0,3.0,170,0,0,1,37,-16.520654999999998,-68.08635699999999,Irpavi,139000.0,1,Venta,2018.0,moderado
0,3.0,0,3.0,120,0,0,1,37,-16.503248000000003,-68.08171800000001,Irpavi,125000.0,2,Venta,2012.0,moderado
0,2.0,0,1.0,113,0,0,1,29,-16.529007,-68.07103000000001,Achumani,158200.0,1,Venta,2018.0,alto
0,4.0,0,3.0,165,0,0,1,29,-16.520739000000003,-68.066742,Achumani,190000.0,1,Venta,2018.0,alto
0,4.0,0,3.0,152,0,0,1,29,-16.518620000000002,-68.05686999999999,Achumani,103000.0,1,Venta,2019.0,alto
0,2.0,0,1.0,138,0,0,0,29,-16.513241,-68.06304200000001,Achumani,94500.0,1,Venta,2019.0,alto
0,4.0,0,3.0,201,0,0,1,178,-16.507303,-68.126427,San Jorge,270000.0,1,Venta,1995.0,muy bajo
0,3.0,0,3.0,116,0,0,1,37,-16.514557,-68.086945,Irpavi,116820.0,2,Venta,,moderado
0,3.0,0,3.0,134,0,0,1,29,-16.524832,-68.054474,Achumani,127000.0,2,Venta,,alto
0,4.0,0,3.0,152,0,0,1,32,-16.540792,-68.090645,Calacoto,175000.0,2,Venta,2008.0,bajo
0,2.0,0,3.0,104,0,0,1,41,-16.502548,-68.125237,Miraflores,130000.0,2,Venta,,muy bajo
0,3.0,0,3.0,157,0,0,1,178,-16.50757,-68.12738,San Jorge,165000.0,2,Venta,,muy bajo
0,4.0,0,3.0,157,0,0,0,32,-16.539978,-68.079346,Calacoto,180000.0,1,Venta,2018.0,bajo
0,1.0,0,1.0,26,0,0,1,29,-16.526909,-68.05313100000001,Achumani,28000.0,1,Venta,,alto
0,2.0,0,2.0,108,0,0,0,32,-16.541635999999997,-68.086761,Calacoto,101000.0,1,Venta,,bajo
0,1.0,0,1.0,49,0,0,1,47,-16.518309,-68.128113,Sopocachi,55300.0,1,Venta,2019.0,moderado
0,3.0,0,2.0,105,0,0,0,37,-16.502754,-68.08174100000001,Irpavi,85000.0,2,Venta,2016.0,moderado
0,3.0,0,3.0,140,0,0,1,29,-16.529091,-68.07210500000001,Achumani,135000.0,1,Venta,2018.0,alto
0,2.0,0,2.0,70,0,0,1,29,-16.521437,-68.05995899999999,Achumani,117000.0,1,Venta,2017.0,alto
0,3.0,0,3.0,116,0,0,1,37,-16.512178,-68.086632,Irpavi,115000.0,2,Venta,2003.0,moderado
0,3.0,0,3.0,156,0,0,2,29,-16.525202,-68.070427,Achumani,145000.0,2,Venta,,alto
0,3.0,0,2.0,100,0,0,1,29,-16.518337,-68.062218,Achumani,115000.0,2,Venta,,alto
0,1.0,0,1.0,52,0,1,0,237,-16.544445,-68.07737,San Miguel,83000.0,2,Venta,,bajo
0,3.0,0,2.0,150,0,0,1,52,-16.545401000000002,-68.069168,Los Pinos,145000.0,2,Venta,,moderado
0,3.0,0,3.0,167,0,0,1,29,-16.523125,-68.055603,Achumani,140000.0,1,Venta,2018.0,alto
0,2.0,0,3.0,99,0,0,0,44,-16.486626,-68.138237,Centro,125000.0,2,Venta,,bajo
0,3.0,0,3.0,185,0,0,1,35,-16.543488,-68.063538,Cota Cota,180000.0,2,Venta,,moderado
0,4.0,0,3.0,135,0,0,1,35,-16.540401,-68.068443,Cota Cota,150000.0,2,Venta,,moderado
0,1.0,0,1.0,300,0,0,1,53,-16.576151,-68.082581,Mallasa,30000.0,1,Venta,,alto
0,5.0,1,3.0,206,0,0,1,32,-16.545647,-68.084236,Calacoto,210000.0,2,Venta,,bajo
0,3.0,0,3.0,148,0,0,1,29,-16.522993,-68.05450400000001,Achumani,138000.0,2,Venta,2017.0,alto
0,4.0,0,3.0,200,0,0,1,32,-16.542147,-68.083687,Calacoto,210000.0,1,Venta,2017.0,bajo
0,5.0,0,3.0,187,0,0,2,178,-16.50757,-68.126648,San Jorge,265000.0,1,Venta,,muy bajo
0,4.0,0,3.0,265,0,0,1,178,-16.509186,-68.12389399999999,San Jorge,255000.0,2,Venta,,muy bajo
0,4.0,0,3.0,222,0,0,2,32,-16.539703,-68.083946,Calacoto,330000.0,1,Venta,2016.0,bajo
0,2.0,0,4.0,139,0,0,1,31,-16.516251,-68.08998100000001,Bolognia,75000.0,2,Venta,,bajo
0,1.0,0,1.0,51,0,0,1,41,-16.487106,-68.123238,Miraflores,53000.0,1,Venta,,muy bajo
0,2.0,0,2.0,74,0,0,0,37,-16.524603,-68.086617,Irpavi,79900.0,1,Venta,2019.0,moderado
0,3.0,0,3.0,120,0,0,1,52,-16.543015,-68.07122,Los Pinos,129000.0,2,Venta,2017.0,moderado
0,3.0,0,3.0,152,0,0,1,29,-16.52318,-68.053925,Achumani,130000.0,1,Venta,2017.0,alto
0,4.0,0,3.0,120,0,0,1,52,-16.544352,-68.07159399999999,Los Pinos,135000.0,1,Venta,2019.0,moderado
0,5.0,0,4.0,200,0,0,1,32,-16.539951000000002,-68.086845,Calacoto,220000.0,2,Venta,,bajo
0,4.0,0,3.0,209,0,0,1,29,-16.514805,-68.062607,Achumani,178000.0,2,Venta,2006.0,alto
0,2.0,0,2.0,77,0,0,1,180,-16.518581,-68.08228299999999,Alto Irpavi,98000.0,2,Venta,,bajo
0,4.0,0,3.0,148,0,0,1,178,-16.510932999999998,-68.124374,San Jorge,158000.0,2,Venta,1995.0,muy bajo
0,3.0,0,3.0,182,0,0,1,29,-16.522394,-68.063339,Achumani,280000.0,1,Venta,2016.0,alto
0,4.0,0,4.0,162,0,0,1,32,-16.539518,-68.08000200000001,Calacoto,180000.0,2,Venta,,bajo
0,3.0,0,3.0,164,0,0,1,29,-16.520245000000003,-68.06369000000001,Achumani,185000.0,1,Venta,2019.0,alto
0,4.0,0,3.0,162,0,0,1,29,-16.53454,-68.071526,Achumani,135000.0,1,Venta,2018.0,alto
0,2.0,0,2.0,108,0,0,1,35,-16.546474,-68.063286,Cota Cota,130000.0,2,Venta,2010.0,moderado
0,2.0,0,2.0,82,0,0,1,37,-16.522505,-68.08489200000001,Irpavi,92000.0,1,Venta,2018.0,moderado
0,3.0,0,3.0,164,0,0,1,29,-16.521053,-68.06588,Achumani,190000.0,1,Venta,,alto
0,2.0,0,1.0,52,0,0,0,237,-16.543920999999997,-68.078438,San Miguel,83200.0,1,Venta,2018.0,bajo
0,1.0,0,2.0,58,0,0,1,32,-16.549536,-68.071564,Calacoto,52200.0,1,Venta,,bajo
0,2.0,0,2.0,69,0,0,1,29,-16.521437,-68.058563,Achumani,120000.0,1,Venta,,alto
0,3.0,0,3.0,122,0,0,2,37,-16.520243,-68.08686800000001,Irpavi,146000.0,2,Venta,2017.0,moderado
0,2.0,0,3.0,79,0,0,0,52,-16.543739000000002,-68.07605,Los Pinos,80000.0,1,Venta,2000.0,moderado
0,5.0,0,4.0,281,0,0,2,35,-16.540018,-68.07016800000001,Cota Cota,285000.0,1,Venta,,moderado
0,5.0,0,5.0,284,0,0,1,37,-16.524008,-68.08422900000001,Irpavi,235000.0,2,Venta,,moderado
0,4.0,0,3.0,113,0,0,1,41,-16.512691,-68.11774399999999,Miraflores,127000.0,2,Venta,,muy bajo
0,2.0,0,1.0,64,0,0,0,42,-16.524372,-68.110313,Obrajes,71107.0,1,Venta,2019.0,bajo
0,3.0,0,3.0,150,0,0,1,237,-16.541334,-68.080391,San Miguel,160000.0,2,Venta,,bajo
0,3.0,0,3.0,124,0,0,1,192,-16.564905,-68.099739,Mallasilla,108000.0,1,Venta,2018.0,alto
0,5.0,0,3.0,150,0,0,1,32,-16.536535,-68.076256,Calacoto,11800.0,2,Venta,2013.0,bajo
0,3.0,0,3.0,141,0,0,1,178,-16.510738,-68.123428,San Jorge,180000.0,2,Venta,1999.0,muy bajo
0,4.0,0,3.0,120,0,0,1,52,-16.54468,-68.070724,Los Pinos,130000.0,1,Venta,2019.0,moderado
0,3.0,0,3.0,164,0,0,1,29,-16.521027,-68.06532299999999,Achumani,190000.0,1,Venta,2018.0,alto
0,3.0,0,4.0,144,0,0,1,192,-16.56489,-68.099785,Mallasilla,121000.0,1,Venta,2018.0,alto
0,3.0,0,4.0,155,0,0,1,47,-16.510984,-68.132233,Sopocachi,155000.0,2,Venta,,moderado
0,3.0,0,3.0,153,0,0,1,32,-16.539248999999998,-68.083946,Calacoto,175000.0,2,Venta,,bajo
0,2.0,0,2.0,87,0,0,0,47,-16.514317000000002,-68.13095899999999,Sopocachi,96000.0,2,Venta,,moderado
0,2.0,0,3.0,131,0,0,1,29,-16.535404,-68.07128900000001,Achumani,130000.0,2,Venta,2000.0,alto
0,3.0,0,3.0,150,0,0,1,32,-16.5397,-68.089844,Calacoto,180000.0,2,Venta,2012.0,bajo
0,3.0,0,3.0,92,0,0,1,180,-16.515844,-68.08470200000001,Alto Irpavi,87000.0,1,Venta,,bajo
0,2.0,0,2.0,80,0,0,1,180,-16.516583999999998,-68.084793,Alto Irpavi,80000.0,1,Venta,,bajo
0,3.0,0,2.0,99,0,0,1,29,-16.517553,-68.061348,Achumani,119000.0,2,Venta,2012.0,alto
0,4.0,0,3.0,137,0,0,1,47,-16.515068,-68.126251,Sopocachi,170000.0,2,Venta,2017.0,moderado
0,5.0,0,3.0,210,0,0,2,32,-16.539497,-68.07470699999999,Calacoto,295000.0,2,Venta,,bajo
0,4.0,0,4.0,130,0,0,1,52,-16.542562,-68.07151,Los Pinos,140000.0,2,Venta,2017.0,moderado
0,4.0,0,3.0,116,0,0,1,42,-16.525551,-68.109604,Obrajes,140000.0,2,Venta,2015.0,bajo
0,4.0,0,3.0,152,0,0,1,29,-16.518419,-68.05674,Achumani,110000.0,1,Venta,2019.0,alto
0,1.0,0,1.0,45,0,0,1,29,-16.517899,-68.062744,Achumani,70000.0,2,Venta,,alto
0,2.0,0,4.0,180,0,0,0,46,-16.545154999999998,-68.09597,Seguencoma,110000.0,2,Venta,2000.0,bajo
0,2.0,0,2.0,74,0,0,0,37,-16.522591000000002,-68.087112,Irpavi,79900.0,2,Venta,,moderado
0,3.0,0,3.0,155,0,0,1,42,-16.524887,-68.110664,Obrajes,185000.0,1,Venta,,bajo
0,3.0,0,2.0,87,0,0,1,37,-16.522236,-68.085899,Irpavi,106000.0,2,Venta,,moderado
0,3.0,0,3.0,140,0,0,0,46,-16.540429999999997,-68.095619,Seguencoma,155000.0,2,Venta,2010.0,bajo
0,2.0,0,1.0,52,0,0,0,47,-16.509577,-68.128853,Sopocachi,77000.0,1,Venta,2019.0,moderado
0,2.0,0,2.0,84,0,0,0,47,-16.518511,-68.128853,Sopocachi,120000.0,1,Venta,2016.0,moderado
0,3.0,0,3.0,112,0,0,1,31,-16.518207999999998,-68.09082,Bolognia,86000.0,1,Venta,2019.0,bajo
0,2.0,0,3.0,249,0,0,1,35,-16.544145999999998,-68.055092,Cota Cota,195000.0,2,Venta,2012.0,moderado
0,3.0,0,3.0,135,0,0,1,32,-16.545668,-68.091476,Calacoto,138000.0,2,Venta,2016.0,bajo
0,5.0,0,3.0,195,340,0,1,39,-16.545755,-68.089653,La Florida,280000.0,2,Venta,,moderado
0,3.0,0,3.0,185,0,0,1,237,-16.542423,-68.078529,San Miguel,179000.0,2,Venta,,bajo
0,1.0,0,1.0,58,0,0,0,32,-16.540485,-68.083069,Calacoto,78000.0,1,Venta,2018.0,bajo
0,3.0,0,2.0,144,0,0,1,55,-16.547726,-68.064171,Auquisamaña,124000.0,1,Venta,2017.0,bajo
0,2.0,0,2.0,79,0,0,1,37,-16.514720999999998,-68.08699,Irpavi,83845.0,2,Venta,,moderado
0,4.0,0,4.0,210,0,0,0,50,-16.482559,-68.121628,Villa Fatima,142000.0,2,Venta,,bajo
0,4.0,0,4.0,0,160,0,1,42,-16.525612,-68.11196899999999,Obrajes,190000.0,2,Venta,,bajo
0,4.0,0,3.0,208,0,0,2,242,-16.547512,-68.052734,El Pedregal,195000.0,2,Venta,,alto
0,3.0,0,3.0,144,0,0,1,37,-16.514720999999998,-68.08699,Irpavi,148042.0,2,Venta,,moderado
0,4.0,0,3.0,137,0,0,1,29,-16.525839,-68.070305,Achumani,165000.0,1,Venta,2018.0,alto
0,2.0,0,2.0,79,0,0,1,37,-16.514720999999998,-68.08699,Irpavi,83845.0,2,Venta,,moderado
0,6.0,0,2.0,281,0,0,2,32,-16.539742999999998,-68.073082,Calacoto,285000.0,2,Venta,,bajo
0,2.0,0,2.0,87,0,0,1,37,-16.522074,-68.08500699999999,Irpavi,107000.0,1,Venta,,moderado
0,3.0,0,3.0,160,0,0,1,29,-16.534843,-68.07016,Achumani,173000.0,1,Venta,2017.0,alto
0,3.0,0,4.0,183,0,0,0,47,-16.511726,-68.13317099999999,Sopocachi,157000.0,2,Venta,2010.0,moderado
0,1.0,0,1.0,61,0,0,0,45,-16.505779,-68.13606999999999,San Pedro,59999.0,1,Venta,2018.0,moderado
0,2.0,0,3.0,76,0,0,0,41,-16.495142,-68.122147,Miraflores,83000.0,2,Venta,1994.0,muy bajo
0,6.0,0,4.0,281,0,0,2,32,-16.539742999999998,-68.073029,Calacoto,285000.0,2,Venta,,bajo
0,3.0,0,3.0,137,0,0,1,47,-16.515203,-68.126038,Sopocachi,170000.0,2,Venta,,moderado
0,6.0,0,4.0,281,0,0,2,32,-16.539414999999998,-68.07337199999999,Calacoto,285000.0,2,Venta,,bajo
0,4.0,0,3.0,249,0,0,1,242,-16.546188,-68.053619,El Pedregal,190000.0,2,Venta,2012.0,alto
0,1.0,0,1.0,52,0,0,1,29,-16.523535,-68.055626,Achumani,48000.0,1,Venta,2018.0,alto
0,2.0,0,2.0,80,0,0,1,37,-16.514704000000002,-68.087067,Irpavi,81999.0,2,Venta,,moderado
0,3.0,0,3.0,160,0,0,2,29,-16.534167999999998,-68.070595,Achumani,183000.0,1,Venta,2018.0,alto
0,6.0,0,4.0,281,0,0,2,32,-16.539991,-68.07328000000001,Calacoto,285000.0,2,Venta,,bajo
0,2.0,0,2.0,79,0,0,1,37,-16.514704000000002,-68.087067,Irpavi,81473.0,2,Venta,,moderado
0,3.0,0,3.0,144,0,0,1,37,-16.514720999999998,-68.08699,Irpavi,158103.0,2,Venta,,moderado
0,2.0,0,2.0,79,0,0,1,37,-16.514704000000002,-68.087067,Irpavi,81473.0,2,Venta,,moderado
0,3.0,0,3.0,144,0,0,1,37,-16.514720999999998,-68.08699,Irpavi,148042.0,2,Venta,,moderado
0,1.0,0,1.0,58,0,0,0,32,-16.540385999999998,-68.087532,Calacoto,78000.0,2,Venta,,bajo
0,3.0,0,3.0,130,0,0,1,29,-16.520861,-68.06012700000001,Achumani,55000.0,1,Venta,2019.0,alto
0,3.0,0,3.0,280,0,0,1,37,-16.514720999999998,-68.08699,Irpavi,235250.0,2,Venta,,moderado
0,3.0,0,3.0,280,0,0,1,37,-16.514720999999998,-68.08699,Irpavi,235250.0,2,Venta,,moderado
0,3.0,0,3.0,120,0,0,1,35,-16.543177,-68.05967700000001,Cota Cota,130000.0,1,Venta,2002.0,moderado
0,2.0,0,3.0,62,0,0,1,29,-16.526169,-68.053566,Achumani,57000.0,1,Venta,2019.0,alto
0,2.0,0,2.0,69,0,0,1,37,-16.501831,-68.082413,Irpavi,76000.0,2,Venta,,moderado
0,2.0,0,2.0,80,0,0,1,37,-16.514704000000002,-68.087067,Irpavi,81999.0,2,Venta,,moderado
0,4.0,0,3.0,130,0,0,1,52,-16.542562,-68.071312,Los Pinos,125000.0,2,Venta,2015.0,moderado
0,6.0,0,3.0,311,0,0,2,39,-16.545773,-68.089233,La Florida,550000.0,2,Venta,,moderado
0,4.0,0,4.0,154,0,0,0,178,-16.512133,-68.121941,San Jorge,167000.0,2,Venta,,muy bajo
0,2.0,0,2.0,75,0,0,1,37,-16.519718,-68.08770799999999,Irpavi,130000.0,1,Venta,2018.0,moderado
0,5.0,0,3.0,207,0,0,1,32,-16.538729,-68.080727,Calacoto,370000.0,2,Venta,2017.0,bajo
0,3.0,0,3.0,144,0,0,1,37,-16.514720999999998,-68.08699,Irpavi,158103.0,2,Venta,,moderado
0,6.0,0,3.0,311,0,0,2,39,-16.545648999999997,-68.089272,La Florida,500000.0,2,Venta,,moderado
0,4.0,0,3.0,120,0,0,1,32,-16.541363,-68.077232,Calacoto,132000.0,2,Venta,2007.0,bajo
0,1.0,0,1.0,48,0,0,0,47,-16.51165,-68.123795,Sopocachi,77000.0,1,Venta,2017.0,moderado
0,3.0,0,3.0,126,0,0,1,29,-16.519842,-68.05534399999999,Achumani,84000.0,1,Venta,2019.0,alto
0,4.0,0,4.0,252,0,0,2,29,-16.514269,-68.059563,Achumani,240000.0,2,Venta,2014.0,alto
0,4.0,0,3.0,216,0,0,2,29,-16.520411,-68.058426,Achumani,155000.0,2,Venta,2015.0,alto
0,2.0,0,3.0,79,0,0,0,52,-16.543526,-68.075813,Los Pinos,92000.0,2,Venta,,moderado
0,2.0,0,3.0,89,0,0,0,41,-16.500954,-68.12323,Miraflores,89000.0,2,Venta,2016.0,muy bajo
0,3.0,0,3.0,93,0,0,1,37,-16.525328,-68.087265,Irpavi,109000.0,1,Venta,,moderado
0,3.0,0,3.0,170,0,0,1,37,-16.522217,-68.084236,Irpavi,148000.0,2,Venta,,moderado
0,4.0,0,3.0,152,0,0,1,29,-16.513289999999998,-68.05729699999999,Achumani,137000.0,1,Venta,2014.0,alto
0,4.0,0,3.0,141,0,0,1,29,-16.519029999999997,-68.062439,Achumani,130000.0,1,Venta,2019.0,alto
0,1.0,0,1.0,40,0,0,0,42,-16.523371,-68.112251,Obrajes,55000.0,2,Venta,2015.0,bajo
0,4.0,0,3.0,200,0,0,1,38,-16.529512,-68.078629,Koani,175000.0,2,Venta,1994.0,bajo
0,2.0,0,2.0,92,0,0,1,29,-16.524975,-68.06884000000001,Achumani,125000.0,1,Venta,2019.0,alto
0,2.0,0,3.0,156,0,0,0,47,-16.518024,-68.132912,Sopocachi,130000.0,2,Venta,2015.0,moderado
0,4.0,0,3.0,180,0,0,1,37,-16.526042999999998,-68.08528100000001,Irpavi,166000.0,2,Venta,1990.0,moderado
0,3.0,0,3.0,140,0,0,1,35,-16.545916000000002,-68.061272,Cota Cota,185000.0,1,Venta,2018.0,moderado
0,4.0,0,3.0,170,0,0,1,37,-16.518760999999998,-68.08704399999999,Irpavi,139000.0,1,Venta,2018.0,moderado
